station,valid,lon,lat,tmpf,dwpf,relh,drct,sknt,p01i,alti,mslp,vsby,gust,skyc1,skyc2,skyc3,skyc4,skyl1,skyl2,skyl3,skyl4,wxcodes,ice_accretion_1hr,ice_accretion_3hr,ice_accretion_6hr,peak_wind_gust,peak_wind_drct,peak_wind_time,feel,metar,snowdepth
VOTV,2016-01-01 06:00,76.9500,8.4667,91.40,69.80,49.36,280.00,5.00,0.00,29.91,M,3.73,M,FEW,M,M,M,1800.00,M,M,M,M,M,M,M,M,M,M,96.99,VOTV 010600Z 28005KT 6000 FEW018 33/21 Q1013 NOSIG,M
VOTV,2016-01-01 06:30,76.9500,8.4667,91.40,69.80,49.36,270.00,3.00,0.00,29.91,M,3.73,M,FEW,M,M,M,1800.00,M,M,M,M,M,M,M,M,M,M,96.99,VOTV 010630Z 27003KT 6000 FEW018 33/21 Q1013 NOSIG,M
VOTV,2016-01-01 07:00,76.9500,8.4667,91.40,62.60,38.45,330.00,6.00,0.00,29.91,M,4.35,M,NSC,M,M,M,M,M,M,M,M,M,M,M,M,M,M,91.40,VOTV 010700Z 33006KT 7000 NSC 33/17 Q1013 NOSIG,M
VOTV,2016-01-01 07:30,76.9500,8.4667,93.20,66.20,41.23,310.00,2.00,0.00,29.88,M,4.35,M,NSC,M,M,M,M,M,M,M,M,M,M,M,M,M,M,96.35,VOTV 010730Z 31002KT 7000 NSC 34/19 Q1012 NOSIG,M
VOTV,2016-01-01 08:00,76.9500,8.4667,93.20,75.20,56.01,240.00,6.00,0.00,29.88,M,4.35,M,NSC,M,M,M,M,M,M,M,M,M,M,M,M,M,M,105.02,VOTV 010800Z 24006KT 7000 NSC 34/24 Q1012 NOSIG,M
VOTV,2016-01-01 08:30,76.9500,8.4667,91.40,71.60,52.48,220.00,7.00,0.00,29.85,M,4.35,M,NSC,M,M,M,M,M,M,M,M,M,M,M,M,M,M,98.64,VOTV 010830Z 22007KT 7000 NSC 33/22 Q1011 NOSIG,M
VOTV,2016-01-01 09:00,76.9500,8.4667,91.40,71.60,52.48,230.00,6.00,0.00,29.85,M,4.35,M,NSC,M,M,M,M,M,M,M,M,M,M,M,M,M,M,98.64,VOTV 010900Z 23006KT 7000 NSC 33/22 Q1011 NOSIG,M
VOTV,2016-01-01 09:30,76.9500,8.4667,91.40,71.60,52.48,250.00,10.00,0.00,29.85,M,4.35,M,FEW,M,M,M,1800.00,M,M,M,M,M,M,M,M,M,M,98.64,VOTV 010930Z 25010KT 7000 FEW018 33/22 Q1011 NOSIG,M
VOTV,2016-01-01 10:00,76.9500,8.4667,89.60,71.60,55.53,230.00,8.00,0.00,29.83,M,4.35,M,FEW,M,M,M,1800.00,M,M,M,M,M,M,M,M,M,M,96.41,VOTV 011000Z 23008KT 7000 FEW018 32/22 Q1010 NOSIG,M
VOTV,2016-01-01 10:30,76.9500,8.4667,89.60,71.60,55.53,260.00,4.00,0.00,29.83,M,4.35,M,FEW,M,M,M,1800.00,M,M,M,M,M,M,M,M,M,M,96.41,VOTV 011030Z 26004KT 7000 FEW018 32/22 Q1010 NOSIG,M
VOTV,2016-01-01 11:00,76.9500,8.4667,89.60,73.40,59.01,240.00,5.00,0.00,29.83,M,4.35,M,FEW,M,M,M,1800.00,M,M,M,M,M,M,M,M,M,M,98.20,VOTV 011100Z 24005KT 7000 FEW018 32/23 Q1010 NOSIG,M
VOTV,2016-01-01 11:30,76.9500,8.4667,87.80,73.40,62.47,230.00,4.00,0.00,29.83,M,3.73,M,FEW,M,M,M,1800.00,M,M,M,M,M,M,M,M,M,M,95.86,VOTV 011130Z 23004KT 6000 FEW018 31/23 Q1010 NOSIG,M
VOTV,2016-01-01 12:00,76.9500,8.4667,87.80,73.40,62.47,260.00,3.00,0.00,29.85,M,3.73,M,FEW,M,M,M,1800.00,M,M,M,M,M,M,M,M,M,M,95.86,VOTV 011200Z 26003KT 6000 FEW018 31/23 Q1011 TEMPO 5000 HZ,M
VOTV,2016-01-01 13:00,76.9500,8.4667,84.20,75.20,74.44,250.00,3.00,0.00,29.85,M,3.11,M,FEW,M,M,M,1800.00,M,M,M,HZ,M,M,M,M,M,M,92.45,VOTV 011300Z 25003KT 5000 HZ FEW018 29/24 Q1011 TEMPO 4000 HZ,M
VOTV,2016-01-01 13:30,76.9500,8.4667,84.20,71.60,65.95,320.00,3.00,0.00,29.88,M,2.49,M,FEW,M,M,M,1800.00,M,M,M,HZ,M,M,M,M,M,M,89.60,VOTV 011330Z 32003KT 4000 HZ FEW018 29/22 Q1012 NOSIG,M
VOTV,2016-01-01 14:00,76.9500,8.4667,84.20,71.60,65.95,40.00,3.00,0.00,29.91,M,2.49,M,FEW,M,M,M,2000.00,M,M,M,HZ,M,M,M,M,M,M,89.60,VOTV 011400Z 04003KT 4000 HZ FEW020 29/22 Q1013 NOSIG,M
VOTV,2016-01-01 15:00,76.9500,8.4667,82.40,71.60,69.90,310.00,3.00,0.00,29.94,M,2.49,M,FEW,M,M,M,2000.00,M,M,M,HZ,M,M,M,M,M,M,87.18,VOTV 011500Z 31003KT 4000 HZ FEW020 28/22 Q1014 NOSIG,M
VOTV,2016-01-01 15:30,76.9500,8.4667,80.60,71.60,74.11,0.00,0.00,0.00,29.94,M,2.49,M,FEW,M,M,M,2000.00,M,M,M,HZ,M,M,M,M,M,M,84.57,VOTV 011530Z 00000KT 4000 HZ FEW020 27/22 Q1014 NOSIG,M
VOTV,2016-01-01 16:00,76.9500,8.4667,80.60,71.60,74.11,0.00,0.00,0.00,29.94,M,2.49,M,FEW,M,M,M,2000.00,M,M,M,HZ,M,M,M,M,M,M,84.57,VOTV 011600Z 00000KT 4000 HZ FEW020 27/22 Q1014 NOSIG,M
VOTV,2016-01-01 16:30,76.9500,8.4667,80.60,71.60,74.11,0.00,0.00,0.00,29.94,M,2.49,M,FEW,M,M,M,2000.00,M,M,M,HZ,M,M,M,M,M,M,84.57,VOTV 011630Z 00000KT 4000 HZ FEW020 27/22 Q1014 NOSIG,M
VOTV,2016-01-01 17:00,76.9500,8.4667,80.60,71.60,74.11,0.00,0.00,0.00,29.94,M,2.49,M,FEW,M,M,M,2000.00,M,M,M,HZ,M,M,M,M,M,M,84.57,VOTV 011700Z 00000KT 4000 HZ FEW020 27/22 Q1014 NOSIG,M
VOTV,2016-01-01 17:30,76.9500,8.4667,80.60,71.60,74.11,10.00,3.00,0.00,29.94,M,2.49,M,FEW,M,M,M,2000.00,M,M,M,HZ,M,M,M,M,M,M,84.57,VOTV 011730Z 01003KT 4000 HZ FEW020 27/22 Q1014 NOSIG,M
VOTV,2016-01-01 18:00,76.9500,8.4667,80.60,71.60,74.11,30.00,3.00,0.00,29.94,M,2.49,M,FEW,M,M,M,1800.00,M,M,M,HZ,M,M,M,M,M,M,84.57,VOTV 011800Z 03003KT 4000 HZ FEW018 27/22 Q1014 NOSIG,M
VOTV,2016-01-01 19:30,76.9500,8.4667,78.80,73.40,83.55,0.00,0.00,0.00,29.91,M,2.49,M,FEW,M,M,M,1800.00,M,M,M,HZ,M,M,M,M,M,M,82.03,VOTV 011930Z 00000KT 4000 HZ FEW018 26/23 Q1013 NOSIG,M
VOTV,2016-01-01 20:00,76.9500,8.4667,78.80,71.60,78.62,0.00,0.00,0.00,29.91,M,2.49,M,FEW,M,M,M,1800.00,M,M,M,HZ,M,M,M,M,M,M,81.70,VOTV 012000Z 00000KT 4000 HZ FEW018 26/22 Q1013 NOSIG,M
VOTV,2016-01-01 20:30,76.9500,8.4667,78.80,68.00,69.52,0.00,0.00,0.00,29.91,M,2.49,M,FEW,M,M,M,1800.00,M,M,M,HZ,M,M,M,M,M,M,81.10,VOTV 012030Z 00000KT 4000 HZ FEW018 26/20 Q1013 NOSIG,M
VOTV,2016-01-01 21:00,76.9500,8.4667,75.20,66.20,73.61,0.00,0.00,0.00,29.91,M,2.49,M,FEW,M,M,M,1800.00,M,M,M,HZ,M,M,M,M,M,M,75.20,VOTV 012100Z 00000KT 4000 HZ FEW018 24/19 Q1013 NOSIG,M
VOTV,2016-01-01 21:30,76.9500,8.4667,75.20,66.20,73.61,0.00,0.00,0.00,29.88,M,2.49,M,FEW,M,M,M,1800.00,M,M,M,HZ,M,M,M,M,M,M,75.20,VOTV 012130Z 00000KT 4000 HZ FEW018 24/19 Q1012 NOSIG,M
VOTV,2016-01-01 22:00,76.9500,8.4667,77.00,66.20,69.33,30.00,3.00,0.00,29.88,M,2.49,M,FEW,M,M,M,1800.00,M,M,M,HZ,M,M,M,M,M,M,77.00,VOTV 012200Z 03003KT 4000 HZ FEW018 25/19 Q1012 NOSIG,M
VOTV,2016-01-01 22:30,76.9500,8.4667,75.20,68.00,78.34,0.00,0.00,0.00,29.88,M,2.49,M,FEW,M,M,M,1800.00,M,M,M,HZ,M,M,M,M,M,M,75.20,VOTV 012230Z 00000KT 4000 HZ FEW018 24/20 Q1012 TEMPO 3000 HZ,M
VOTV,2016-01-01 23:00,76.9500,8.4667,75.20,68.00,78.34,0.00,0.00,0.00,29.88,M,2.49,M,FEW,M,M,M,1800.00,M,M,M,HZ,M,M,M,M,M,M,75.20,VOTV 012300Z 00000KT 4000 HZ FEW018 24/20 Q1012 TEMPO 3000 HZ,M
VOTV,2016-01-01 23:30,76.9500,8.4667,75.20,68.00,78.34,0.00,0.00,0.00,29.88,M,2.49,M,FEW,M,M,M,1800.00,M,M,M,HZ,M,M,M,M,M,M,75.20,VOTV 012330Z 00000KT 4000 HZ FEW018 24/20 Q1012 NOSIG,M
VOTV,2016-01-02 00:00,76.9500,8.4667,75.20,68.00,78.34,340.00,3.00,0.00,29.88,M,2.49,M,FEW,M,M,M,1800.00,M,M,M,HZ,M,M,M,M,M,M,75.20,VOTV 020000Z 34003KT 4000 HZ FEW018 24/20 Q1012 TEMPO 3000 HZ,M
VOTV,2016-01-02 01:00,76.9500,8.4667,75.20,68.00,78.34,200.00,3.00,0.00,29.91,M,2.49,M,FEW,M,M,M,1800.00,M,M,M,HZ,M,M,M,M,M,M,75.20,VOTV 020100Z 20003KT 4000 HZ FEW018 24/20 Q1013 NOSIG,M
VOTV,2016-01-02 01:30,76.9500,8.4667,75.20,68.00,78.34,0.00,0.00,0.00,29.94,M,1.86,M,FEW,SCT,M,M,1800.00,9000.00,M,M,HZ,M,M,M,M,M,M,75.20,VOTV 020130Z 00000KT 3000 HZ FEW018 SCT090 24/20 Q1014 NOSIG,M
VOTV,2016-01-02 02:00,76.9500,8.4667,77.00,68.00,73.78,80.00,3.00,0.00,29.94,M,1.86,M,FEW,SCT,M,M,800.00,9000.00,M,M,HZ,M,M,M,M,M,M,77.00,VOTV 020200Z 08003KT 3000 HZ FEW08 SCT090 25/20 Q1014 BECMG 4000,M
VOTV,2016-01-02 02:30,76.9500,8.4667,80.60,68.00,65.54,0.00,0.00,0.00,29.97,M,2.49,M,FEW,SCT,M,M,1800.00,9000.00,M,M,HZ,M,M,M,M,M,M,83.29,VOTV 020230Z 00000KT 4000 HZ FEW018 SCT090 27/20 Q1015 NOSIG,M
VOTV,2016-01-02 03:00,76.9500,8.4667,80.60,69.80,69.71,50.00,3.00,0.00,29.97,M,2.49,M,FEW,M,M,M,1800.00,M,M,M,HZ,M,M,M,M,M,M,83.90,VOTV 020300Z 05003KT 4000 HZ FEW018 27/21 Q1015 NOSIG,M
VOTV,2016-01-02 03:30,76.9500,8.4667,82.40,69.80,65.74,100.00,3.00,0.00,29.97,M,2.49,M,FEW,M,M,M,1800.00,M,M,M,HZ,M,M,M,M,M,M,86.22,VOTV 020330Z 10003KT 4000 HZ FEW018 28/21 Q1015 NOSIG,M
VOTV,2016-01-02 04:00,76.9500,8.4667,84.20,68.00,58.32,0.00,0.00,0.00,30.00,M,2.49,M,FEW,M,M,M,1800.00,M,M,M,HZ,M,M,M,M,M,M,87.40,VOTV 020400Z 00000KT 4000 HZ FEW018 29/20 Q1016 BECMG 5000,M
VOTV,2016-01-02 04:30,76.9500,8.4667,86.00,68.00,55.04,130.00,3.00,0.00,30.00,M,3.11,M,FEW,M,M,M,1800.00,M,M,M,HZ,M,M,M,M,M,M,89.41,VOTV 020430Z 13003KT 5000 HZ FEW018 30/20 Q1016 NOSIG,M
VOTV,2016-01-02 05:00,76.9500,8.4667,87.80,75.20,66.35,180.00,5.00,0.00,30.00,M,3.11,M,FEW,M,M,M,1800.00,M,M,M,HZ,M,M,M,M,M,M,97.76,VOTV 020500Z 18005KT 5000 HZ FEW018 31/24 Q1016 NOSIG,M
VOTV,2016-01-02 05:30,76.9500,8.4667,87.80,69.80,55.29,240.00,6.00,0.00,29.97,M,3.11,M,FEW,M,M,M,1800.00,M,M,M,HZ,M,M,M,M,M,M,92.71,VOTV 020530Z 24006KT 5000 HZ FEW018 31/21 Q1015 BECMG 6000,M
VOTV,2016-01-02 06:00,76.9500,8.4667,87.80,71.60,58.78,230.00,7.00,0.00,29.97,M,3.73,M,FEW,M,M,M,1800.00,M,M,M,M,M,M,M,M,M,M,94.18,VOTV 020600Z 23007KT 6000 FEW018 31/22 Q1015 NOSIG,M
VOTV,2016-01-02 06:30,76.9500,8.4667,89.60,71.60,55.53,190.00,6.00,0.00,29.94,M,3.73,M,FEW,M,M,M,1800.00,M,M,M,M,M,M,M,M,M,M,96.41,VOTV 020630Z 19006KT 6000 FEW018 32/22 Q1014 NOSIG,M
VOTV,2016-01-02 07:00,76.9500,8.4667,89.60,71.60,55.53,220.00,7.00,0.00,29.94,M,3.73,M,FEW,M,M,M,1800.00,M,M,M,M,M,M,M,M,M,M,96.41,VOTV 020700Z 22007KT 6000 FEW018 32/22 Q1014 NOSIG,M
VOTV,2016-01-02 07:30,76.9500,8.4667,89.60,71.60,55.53,220.00,6.00,0.00,29.91,M,3.73,M,FEW,M,M,M,1800.00,M,M,M,M,M,M,M,M,M,M,96.41,VOTV 020730Z 22006KT 6000 FEW018 32/22 Q1013 NOSIG,M
VOTV,2016-01-02 08:00,76.9500,8.4667,89.60,73.40,59.01,240.00,6.00,0.00,29.88,M,3.73,M,FEW,M,M,M,1800.00,M,M,M,M,M,M,M,M,M,M,98.20,VOTV 020800Z 24006KT 6000 FEW018 32/23 Q1012 NOSIG,M
VOTV,2016-01-02 09:00,76.9500,8.4667,89.60,73.40,59.01,180.00,8.00,0.00,29.85,M,3.73,M,FEW,M,M,M,1800.00,M,M,M,M,M,M,M,M,M,M,98.20,VOTV 020900Z 18008KT 6000 FEW018 32/23 Q1011 NOSIG,M
VOTV,2016-01-02 09:30,76.9500,8.4667,89.60,73.40,59.01,230.00,7.00,0.00,29.85,M,3.73,M,FEW,M,M,M,1800.00,M,M,M,M,M,M,M,M,M,M,98.20,VOTV 020930Z 23007KT 6000 FEW018 32/23 Q1011 NOSIG,M
VOTV,2016-01-02 10:00,76.9500,8.4667,89.60,75.20,62.68,180.00,5.00,0.00,29.85,M,3.73,M,FEW,M,M,M,1800.00,M,M,M,M,M,M,M,M,M,M,100.23,VOTV 021000Z 18005KT 6000 FEW018 32/24 Q1011 NOSIG,M
VOTV,2016-01-02 11:00,76.9500,8.4667,87.80,75.20,66.35,210.00,6.00,0.00,29.85,M,3.73,M,FEW,M,M,M,1800.00,M,M,M,M,M,M,M,M,M,M,97.76,VOTV 021100Z 21006KT 6000 FEW018 31/24 Q1011 NOSIG,M
VOTV,2016-01-02 11:30,76.9500,8.4667,87.80,73.40,62.47,170.00,3.00,0.00,29.88,M,3.73,M,FEW,M,M,M,1800.00,M,M,M,M,M,M,M,M,M,M,95.86,VOTV 021130Z 17003KT 6000 FEW018 31/23 Q1012 TEMPO 5000 HZ,M
VOTV,2016-01-02 12:00,76.9500,8.4667,86.00,73.40,66.15,230.00,3.00,0.00,29.88,M,3.11,M,FEW,M,M,M,1800.00,M,M,M,HZ,M,M,M,M,M,M,93.45,VOTV 021200Z 23003KT 5000 HZ FEW018 30/23 Q1012 NOSIG,M
VOTV,2016-01-02 12:30,76.9500,8.4667,86.00,73.40,66.15,0.00,0.00,0.00,29.88,M,3.11,M,FEW,M,M,M,1800.00,M,M,M,HZ,M,M,M,M,M,M,93.45,VOTV 021230Z 00000KT 5000 HZ FEW018 30/23 Q1012 TEMPO 4000,M
VOTV,2016-01-02 13:00,76.9500,8.4667,84.20,73.40,70.08,170.00,3.00,0.00,29.91,M,2.49,M,FEW,M,M,M,1800.00,M,M,M,HZ,M,M,M,M,M,M,90.94,VOTV 021300Z 17003KT 4000 HZ FEW018 29/23 Q1013 TEMPO 3000,M
VOTV,2016-01-02 14:30,76.9500,8.4667,82.40,75.20,78.90,0.00,0.00,0.00,29.94,M,2.49,M,FEW,M,M,M,1800.00,M,M,M,HZ,M,M,M,M,M,M,89.48,VOTV 021430Z 00000KT 4000 HZ FEW018 28/24 Q1014 NOSIG,M
VOTV,2016-01-02 15:00,76.9500,8.4667,82.40,75.20,78.90,0.00,0.00,0.00,29.94,M,2.49,M,FEW,M,M,M,1800.00,M,M,M,HZ,M,M,M,M,M,M,89.48,VOTV 021500Z 00000KT 4000 HZ FEW018 28/24 Q1014 NOSIG,M
VOTV,2016-01-02 15:30,76.9500,8.4667,80.60,75.20,83.66,0.00,0.00,0.00,29.97,M,2.49,M,FEW,M,M,M,1800.00,M,M,M,HZ,M,M,M,M,M,M,86.17,VOTV 021530Z 00000KT 4000 HZ FEW018 27/24 Q1015 NOSIG,M
VOTV,2016-01-02 16:00,76.9500,8.4667,80.60,75.20,83.66,0.00,0.00,0.00,29.97,M,2.49,M,FEW,M,M,M,1800.00,M,M,M,HZ,M,M,M,M,M,M,86.17,VOTV 021600Z 00000KT 4000 HZ FEW018 27/24 Q1015 NOSIG,M
VOTV,2016-01-02 16:30,76.9500,8.4667,80.60,75.20,83.66,0.00,0.00,0.00,29.97,M,2.49,M,FEW,M,M,M,1800.00,M,M,M,HZ,M,M,M,M,M,M,86.17,VOTV 021630Z 00000KT 4000 HZ FEW018 27/24 Q1015 NOSIG,M
VOTV,2016-01-02 17:00,76.9500,8.4667,80.60,75.20,83.66,0.00,0.00,0.00,29.97,M,2.49,M,FEW,M,M,M,1800.00,M,M,M,HZ,M,M,M,M,M,M,86.17,VOTV 021700Z 00000KT 4000 HZ FEW018 27/24 Q1015 NOSIG,M
VOTV,2016-01-02 18:00,76.9500,8.4667,78.80,73.40,83.55,0.00,0.00,0.00,29.94,M,2.49,M,FEW,M,M,M,1800.00,M,M,M,HZ,M,M,M,M,M,M,82.03,VOTV 021800Z 00000KT 4000 HZ FEW018 26/23 Q1014 NOSIG,M
VOTV,2016-01-02 18:30,76.9500,8.4667,78.80,73.40,83.55,0.00,0.00,0.00,29.94,M,2.49,M,FEW,M,M,M,1800.00,M,M,M,HZ,M,M,M,M,M,M,82.03,VOTV 021830Z 00000KT 4000 HZ FEW018 26/23 Q1014 NOSIG,M
VOTV,2016-01-02 19:00,76.9500,8.4667,78.80,73.40,83.55,0.00,0.00,0.00,29.94,M,2.49,M,FEW,M,M,M,1800.00,M,M,M,HZ,M,M,M,M,M,M,82.03,VOTV 021900Z 00000KT 4000 HZ FEW018 26/23 Q1014 NOSIG,M
VOTV,2016-01-02 20:00,76.9500,8.4667,78.80,73.40,83.55,0.00,0.00,0.00,29.94,M,2.49,M,FEW,M,M,M,1800.00,M,M,M,HZ,M,M,M,M,M,M,82.03,VOTV 022000Z 00000KT 4000 HZ FEW018 26/23 Q1014 NOSIG,M
VOTV,2016-01-02 21:00,76.9500,8.4667,77.00,73.40,88.67,0.00,0.00,0.00,29.91,M,2.49,M,FEW,SCT,M,M,1800.00,9000.00,M,M,HZ,M,M,M,M,M,M,78.57,VOTV 022100Z 00000KT 4000 HZ FEW018 SCT090 25/23 Q1013 NOSIG,M
VOTV,2016-01-02 21:30,76.9500,8.4667,77.00,71.60,83.44,0.00,0.00,0.00,29.91,M,1.86,M,FEW,SCT,M,M,1800.00,9000.00,M,M,HZ,M,M,M,M,M,M,78.32,VOTV 022130Z 00000KT 3000 HZ FEW018 SCT090 25/22 Q1013 NOSIG,M
VOTV,2016-01-02 22:00,76.9500,8.4667,77.00,71.60,83.44,0.00,0.00,0.00,29.88,M,1.86,M,FEW,SCT,M,M,1800.00,9000.00,M,M,HZ,M,M,M,M,M,M,78.32,VOTV 022200Z 00000KT 3000 HZ FEW018 SCT090 25/22 Q1012 NOSIG,M
VOTV,2016-01-02 22:30,76.9500,8.4667,75.20,71.60,88.59,0.00,0.00,0.00,29.88,M,1.86,M,FEW,SCT,M,M,1800.00,9000.00,M,M,HZ,M,M,M,M,M,M,76.58,VOTV 022230Z 00000KT 3000 HZ FEW018 SCT090 24/22 Q1012 NOSIG,M
VOTV,2016-01-02 23:00,76.9500,8.4667,75.20,69.80,83.32,0.00,0.00,0.00,29.91,M,1.86,M,FEW,SCT,M,M,1800.00,9000.00,M,M,HZ,M,M,M,M,M,M,76.34,VOTV 022300Z 00000KT 3000 HZ FEW018 SCT090 24/21 Q1013 NOSIG,M
VOTV,2016-01-02 23:30,76.9500,8.4667,75.20,69.80,83.32,0.00,0.00,0.00,29.91,M,1.86,M,FEW,SCT,M,M,1800.00,9000.00,M,M,HZ,M,M,M,M,M,M,76.34,VOTV 022330Z 00000KT 3000 HZ FEW018 SCT090 24/21 Q1013 NOSIG,M
VOTV,2016-01-03 00:00,76.9500,8.4667,73.40,68.00,83.21,0.00,0.00,0.00,29.91,M,1.86,M,FEW,M,M,M,1800.00,M,M,M,HZ,M,M,M,M,M,M,73.40,VOTV 030000Z 00000KT 3000 HZ FEW018 23/20 Q1013 NOSIG,M
VOTV,2016-01-03 00:30,76.9500,8.4667,73.40,68.00,83.21,0.00,0.00,0.00,29.91,M,1.86,M,FEW,M,M,M,1800.00,M,M,M,HZ,M,M,M,M,M,M,73.40,VOTV 030030Z 00000KT 3000 HZ FEW018 23/20 Q1013 NOSIG,M
VOTV,2016-01-03 01:30,76.9500,8.4667,73.40,68.00,83.21,0.00,0.00,0.00,29.94,M,1.86,M,FEW,M,M,M,1800.00,M,M,M,HZ,M,M,M,M,M,M,73.40,VOTV 030130Z 00000 3000 HZ FEW018 23/20 Q1014 NOSIG,M
VOTV,2016-01-03 02:00,76.9500,8.4667,75.20,68.00,78.34,0.00,0.00,0.00,29.94,M,1.86,M,FEW,M,M,M,1800.00,M,M,M,HZ,M,M,M,M,M,M,75.20,VOTV 030200Z 00000KT 3000 HZ FEW018 24/20 Q1014 BECMG 4000 HZ,M
VOTV,2016-01-03 02:30,76.9500,8.4667,78.80,68.00,69.52,0.00,0.00,0.00,29.94,M,1.86,M,FEW,M,M,M,1800.00,M,M,M,HZ,M,M,M,M,M,M,81.10,VOTV 030230Z 00000KT 3000 HZ FEW018 26/20 Q1014 NOSIG,M
VOTV,2016-01-03 03:00,76.9500,8.4667,82.40,68.00,61.81,0.00,0.00,0.00,29.97,M,1.86,M,FEW,M,M,M,1800.00,M,M,M,HZ,M,M,M,M,M,M,85.38,VOTV 030300Z 00000KT 3000 HZ FEW018 28/20 Q1015 BECMG 4000 HZ,M
VOTV,2016-01-03 04:00,76.9500,8.4667,87.80,57.20,35.53,0.00,0.00,0.00,29.97,M,2.49,M,FEW,M,M,M,1800.00,M,M,M,HZ,M,M,M,M,M,M,86.58,VOTV 030400Z 00000KT 4000 HZ FEW018 31/14 Q1015 BECMG 5000 HZ,M
VOTV,2016-01-03 04:30,76.9500,8.4667,89.60,57.20,33.56,0.00,0.00,0.00,29.97,M,2.49,M,FEW,M,M,M,1800.00,M,M,M,HZ,M,M,M,M,M,M,88.28,VOTV 030430Z 00000KT 4000 HZ FEW018 32/14 Q1015 NOSIG,M
VOTV,2016-01-03 05:00,76.9500,8.4667,89.60,62.60,40.69,230.00,5.00,0.00,29.94,M,3.11,M,FEW,M,M,M,1800.00,M,M,M,HZ,M,M,M,M,M,M,90.32,VOTV 030500Z 23005KT 5000 HZ FEW018 32/17 Q1014 NOSIG,M
VOTV,2016-01-03 05:30,76.9500,8.4667,89.60,62.60,40.69,280.00,4.00,0.00,29.94,M,3.11,M,FEW,M,M,M,1800.00,M,M,M,HZ,M,M,M,M,M,M,90.32,VOTV 030530Z 28004KT 5000 HZ FEW018 32/17 Q1014 BECMG 6000,M
VOTV,2016-01-03 06:00,76.9500,8.4667,89.60,64.40,43.34,240.00,4.00,0.00,29.94,M,3.73,M,FEW,M,M,M,1800.00,M,M,M,M,M,M,M,M,M,M,91.23,VOTV 030600Z 24004KT 6000 FEW018 32/18 Q1014 NOSIG,M
