station,valid,lon,lat,tmpf,dwpf,relh,drct,sknt,p01i,alti,mslp,vsby,gust,skyc1,skyc2,skyc3,skyc4,skyl1,skyl2,skyl3,skyl4,wxcodes,ice_accretion_1hr,ice_accretion_3hr,ice_accretion_6hr,peak_wind_gust,peak_wind_drct,peak_wind_time,feel,metar,snowdepth
VOTV,2002-01-03 04:40,76.9500,8.4667,87.80,73.40,62.47,M,M,M,29.91,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,95.86,VOTV 030440Z AUTO 31/23 A2991 RMK T03100230 IEM_DS3505,M
VOTV,2002-01-03 05:40,76.9500,8.4667,87.80,73.40,62.47,M,M,M,29.91,M,5.00,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,95.86,VOTV 030540Z AUTO 5SM 31/23 A2991 RMK T03100230 IEM_DS3505,M
VOTV,2002-01-03 06:40,76.9500,8.4667,87.80,71.60,58.78,200.00,4.00,M,29.88,M,5.00,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,94.18,VOTV 030640Z AUTO 20004KT 5SM 31/22 A2988 RMK T03100220 IEM_DS3505,M
VOTV,2002-01-03 07:40,76.9500,8.4667,87.80,71.60,58.78,230.00,2.00,M,29.85,M,5.00,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,94.18,VOTV 030740Z AUTO 23002KT 5SM 31/22 A2985 RMK T03100220 IEM_DS3505,M
VOTV,2002-01-03 08:40,76.9500,8.4667,87.80,71.60,58.78,250.00,2.00,M,29.83,M,7.00,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,94.18,VOTV 030840Z AUTO 25002KT 7SM 31/22 A2983 RMK T03100220 IEM_DS3505,M
VOTV,2002-01-03 09:40,76.9500,8.4667,87.80,73.40,62.47,240.00,3.00,M,29.80,M,7.00,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,95.86,VOTV 030940Z AUTO 24003KT 7SM 31/23 A2980 RMK T03100230 IEM_DS3505,M
VOTV,2002-01-03 11:40,76.9500,8.4667,86.00,73.40,66.15,M,M,M,29.83,M,4.00,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,93.45,VOTV 031140Z AUTO 4SM 30/23 A2983 RMK T03000230 IEM_DS3505,M
VOTV,2002-01-03 12:40,76.9500,8.4667,84.20,71.60,65.95,M,M,M,29.85,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,89.60,VOTV 031240Z AUTO 29/22 A2985 RMK T02900220 IEM_DS3505,M
VOTV,2002-01-04 03:40,76.9500,8.4667,82.40,71.60,69.90,M,M,M,29.94,M,2.50,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,87.18,VOTV 040340Z AUTO 2 1/2SM 28/22 A2994 RMK T02800220 IEM_DS3505,M
VOTV,2002-01-04 07:40,76.9500,8.4667,86.00,71.60,62.25,M,M,M,29.85,M,5.00,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,91.92,VOTV 040740Z AUTO 5SM 30/22 A2985 RMK T03000220 IEM_DS3505,M
VOTV,2002-01-04 08:40,76.9500,8.4667,86.00,71.60,62.25,220.00,5.00,M,29.80,M,5.00,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,91.92,VOTV 040840Z AUTO 22005KT 5SM 30/22 A2980 RMK T03000220 IEM_DS3505,M
VOTV,2002-01-04 10:40,76.9500,8.4667,86.00,73.40,66.15,250.00,6.00,M,M,M,5.00,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,93.45,VOTV 041040Z AUTO 25006KT 5SM 30/23 RMK T03000230 IEM_DS3505,M
VOTV,2002-01-04 12:40,76.9500,8.4667,82.40,73.40,74.28,M,M,M,29.83,M,4.00,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,88.26,VOTV 041240Z AUTO 4SM 28/23 A2983 RMK T02800230 IEM_DS3505,M
VOTV,2002-01-04 15:40,76.9500,8.4667,80.60,73.40,78.76,M,M,M,29.91,M,2.50,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,85.32,VOTV 041540Z AUTO 2 1/2SM 27/23 A2991 RMK T02700230 IEM_DS3505,M
VOTV,2002-01-05 00:40,76.9500,8.4667,75.20,71.60,88.59,M,M,M,29.85,M,1.25,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,75.20,VOTV 050040Z AUTO 1 1/4SM 24/22 A2985 RMK T02400220 IEM_DS3505,M
VOTV,2002-01-05 01:40,76.9500,8.4667,75.20,71.60,88.59,M,M,M,29.85,M,1.00,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,75.20,VOTV 050140Z AUTO 1SM 24/22 A2985 RMK T02400220 IEM_DS3505,M
VOTV,2002-01-05 04:40,76.9500,8.4667,84.20,73.40,70.08,M,M,M,29.88,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,90.94,VOTV 050440Z AUTO 29/23 A2988 RMK T02900230 IEM_DS3505,M
VOTV,2002-01-05 05:40,76.9500,8.4667,84.20,73.40,70.08,M,M,M,29.88,M,5.00,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,90.94,VOTV 050540Z AUTO 5SM 29/23 A2988 RMK T02900230 IEM_DS3505,M
VOTV,2002-01-05 09:40,76.9500,8.4667,87.80,69.80,55.29,220.00,3.00,M,29.80,M,7.00,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,92.71,VOTV 050940Z AUTO 22003KT 7SM 31/21 A2980 RMK T03100210 IEM_DS3505,M
VOTV,2002-01-05 12:40,76.9500,8.4667,84.20,71.60,65.95,M,M,M,29.83,M,5.00,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,89.60,VOTV 051240Z AUTO 5SM 29/22 A2983 RMK T02900220 IEM_DS3505,M
VOTV,2002-01-05 14:40,76.9500,8.4667,80.60,73.40,78.76,M,M,M,29.88,M,2.50,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,85.32,VOTV 051440Z AUTO 2 1/2SM 27/23 A2988 RMK T02700230 IEM_DS3505,M
VOTV,2002-01-05 15:40,76.9500,8.4667,80.60,73.40,78.76,M,M,M,29.88,M,2.50,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,85.32,VOTV 051540Z AUTO 2 1/2SM 27/23 A2988 RMK T02700230 IEM_DS3505,M
VOTV,2002-01-06 00:40,76.9500,8.4667,77.00,73.40,88.67,M,M,M,29.85,M,1.25,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,77.00,VOTV 060040Z AUTO 1 1/4SM 25/23 A2985 RMK T02500230 IEM_DS3505,M
VOTV,2002-01-06 01:40,76.9500,8.4667,77.00,73.40,88.67,M,M,M,29.85,M,1.00,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,77.00,VOTV 060140Z AUTO 1SM 25/23 A2985 RMK T02500230 IEM_DS3505,M
VOTV,2002-01-06 02:40,76.9500,8.4667,80.60,75.20,83.66,M,M,M,29.88,M,1.50,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,86.17,VOTV 060240Z AUTO 1 1/2SM 27/24 A2988 RMK T02700240 IEM_DS3505,M
VOTV,2002-01-06 03:40,76.9500,8.4667,82.40,73.40,74.28,M,M,M,29.91,M,2.50,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,88.26,VOTV 060340Z AUTO 2 1/2SM 28/23 A2991 RMK T02800230 IEM_DS3505,M
VOTV,2002-01-06 05:40,76.9500,8.4667,86.00,73.40,66.15,M,M,M,29.88,M,5.00,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,93.45,VOTV 060540Z AUTO 5SM 30/23 A2988 RMK T03000230 IEM_DS3505,M
VOTV,2002-01-06 06:40,76.9500,8.4667,86.00,71.60,62.25,240.00,5.00,M,29.85,M,7.00,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,91.92,VOTV 060640Z AUTO 24005KT 7SM 30/22 A2985 RMK T03000220 IEM_DS3505,M
VOTV,2002-01-06 08:40,76.9500,8.4667,87.80,71.60,58.78,200.00,6.00,M,29.80,M,7.00,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,94.18,VOTV 060840Z AUTO 20006KT 7SM 31/22 A2980 RMK T03100220 IEM_DS3505,M
VOTV,2002-01-06 09:40,76.9500,8.4667,89.60,71.60,55.53,250.00,4.00,M,29.77,M,5.00,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,96.41,VOTV 060940Z AUTO 25004KT 5SM 32/22 A2977 RMK T03200220 IEM_DS3505,M
VOTV,2002-01-06 10:40,76.9500,8.4667,87.80,73.40,62.47,250.00,4.00,M,29.77,M,5.00,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,95.86,VOTV 061040Z AUTO 25004KT 5SM 31/23 A2977 RMK T03100230 IEM_DS3505,M
VOTV,2002-01-06 11:40,76.9500,8.4667,86.00,73.40,66.15,M,M,M,29.80,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,93.45,VOTV 061140Z AUTO 30/23 A2980 RMK T03000230 IEM_DS3505,M
VOTV,2002-01-06 12:40,76.9500,8.4667,84.20,73.40,70.08,M,M,M,29.80,M,2.50,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,90.94,VOTV 061240Z AUTO 2 1/2SM 29/23 A2980 RMK T02900230 IEM_DS3505,M
VOTV,2002-01-06 13:40,76.9500,8.4667,82.40,73.40,74.28,M,M,M,29.83,M,2.50,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,88.26,VOTV 061340Z AUTO 2 1/2SM 28/23 A2983 RMK T02800230 IEM_DS3505,M
VOTV,2002-01-06 23:40,76.9500,8.4667,75.20,71.60,88.59,M,M,M,29.85,M,2.00,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,75.20,VOTV 062340Z AUTO 2SM 24/22 A2985 RMK T02400220 IEM_DS3505,M
VOTV,2002-01-07 00:40,76.9500,8.4667,75.20,71.60,88.59,M,M,M,29.85,M,1.50,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,75.20,VOTV 070040Z AUTO 1 1/2SM 24/22 A2985 RMK T02400220 IEM_DS3505,M
VOTV,2002-01-07 02:40,76.9500,8.4667,80.60,71.60,74.11,M,M,M,29.91,M,1.25,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,84.57,VOTV 070240Z AUTO 1 1/4SM 27/22 A2991 RMK T02700220 IEM_DS3505,M
VOTV,2002-01-07 03:40,76.9500,8.4667,82.40,71.60,69.90,M,M,M,29.91,M,2.00,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,87.18,VOTV 070340Z AUTO 2SM 28/22 A2991 RMK T02800220 IEM_DS3505,M
VOTV,2002-01-07 05:40,76.9500,8.4667,86.00,73.40,66.15,230.00,4.00,M,29.91,M,5.00,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,93.45,VOTV 070540Z AUTO 23004KT 5SM 30/23 A2991 RMK T03000230 IEM_DS3505,M
VOTV,2002-01-07 06:40,76.9500,8.4667,87.80,73.40,62.47,240.00,6.00,M,29.88,M,5.00,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,95.86,VOTV 070640Z AUTO 24006KT 5SM 31/23 A2988 RMK T03100230 IEM_DS3505,M
VOTV,2002-01-07 07:40,76.9500,8.4667,86.00,73.40,66.15,260.00,6.00,M,29.85,M,5.00,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,93.45,VOTV 070740Z AUTO 26006KT 5SM 30/23 A2985 RMK T03000230 IEM_DS3505,M
VOTV,2002-01-07 08:40,76.9500,8.4667,86.00,71.60,62.25,260.00,6.00,M,29.83,M,5.00,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,91.92,VOTV 070840Z AUTO 26006KT 5SM 30/22 A2983 RMK T03000220 IEM_DS3505,M
VOTV,2002-01-07 09:40,76.9500,8.4667,86.00,71.60,62.25,260.00,5.00,M,29.83,M,5.00,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,91.92,VOTV 070940Z AUTO 26005KT 5SM 30/22 A2983 RMK T03000220 IEM_DS3505,M
VOTV,2002-01-07 10:40,76.9500,8.4667,86.00,71.60,62.25,M,M,M,29.80,M,5.00,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,91.92,VOTV 071040Z AUTO 5SM 30/22 A2980 RMK T03000220 IEM_DS3505,M
VOTV,2002-01-07 11:40,76.9500,8.4667,84.20,71.60,65.95,M,M,M,29.80,M,5.00,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,89.60,VOTV 071140Z AUTO 5SM 29/22 A2980 RMK T02900220 IEM_DS3505,M
VOTV,2002-01-07 13:40,76.9500,8.4667,80.60,73.40,78.76,M,M,M,29.83,M,4.00,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,85.32,VOTV 071340Z AUTO 4SM 27/23 A2983 RMK T02700230 IEM_DS3505,M
VOTV,2002-01-07 23:40,76.9500,8.4667,75.20,71.60,88.59,M,M,M,29.83,M,1.25,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,75.20,VOTV 072340Z AUTO 1 1/4SM 24/22 A2983 RMK T02400220 IEM_DS3505,M
VOTV,2002-01-08 00:40,76.9500,8.4667,75.20,69.80,83.32,M,M,M,29.85,M,1.00,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,75.20,VOTV 080040Z AUTO 1SM 24/21 A2985 RMK T02400210 IEM_DS3505,M
VOTV,2002-01-08 02:40,76.9500,8.4667,77.00,73.40,88.67,M,M,M,29.88,M,1.00,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,77.00,VOTV 080240Z AUTO 1SM 25/23 A2988 RMK T02500230 IEM_DS3505,M
VOTV,2002-01-08 03:40,76.9500,8.4667,82.40,75.20,78.90,M,M,M,M,M,1.25,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,89.48,VOTV 080340Z AUTO 1 1/4SM 28/24 RMK T02800240 IEM_DS3505,M
VOTV,2002-01-08 04:40,76.9500,8.4667,84.20,75.20,74.44,M,M,M,29.91,M,4.00,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,92.45,VOTV 080440Z AUTO 4SM 29/24 A2991 RMK T02900240 IEM_DS3505,M
VOTV,2002-01-08 05:40,76.9500,8.4667,86.00,73.40,66.15,M,M,M,29.88,M,5.00,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,93.45,VOTV 080540Z AUTO 5SM 30/23 A2988 RMK T03000230 IEM_DS3505,M
VOTV,2002-01-08 06:40,76.9500,8.4667,86.00,71.60,62.25,240.00,4.00,M,29.85,M,5.00,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,91.92,VOTV 080640Z AUTO 24004KT 5SM 30/22 A2985 RMK T03000220 IEM_DS3505,M
VOTV,2002-01-08 10:40,76.9500,8.4667,86.00,71.60,62.25,230.00,2.00,M,29.80,M,7.00,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,91.92,VOTV 081040Z AUTO 23002KT 7SM 30/22 A2980 RMK T03000220 IEM_DS3505,M
VOTV,2002-01-08 12:40,76.9500,8.4667,84.20,71.60,65.95,M,M,M,29.83,M,5.00,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,89.60,VOTV 081240Z AUTO 5SM 29/22 A2983 RMK T02900220 IEM_DS3505,M
VOTV,2002-01-08 14:40,76.9500,8.4667,82.40,73.40,74.28,M,M,M,29.85,M,2.50,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,88.26,VOTV 081440Z AUTO 2 1/2SM 28/23 A2985 RMK T02800230 IEM_DS3505,M
VOTV,2002-01-09 08:40,76.9500,8.4667,86.00,71.60,62.25,240.00,3.00,M,29.83,M,5.00,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,91.92,VOTV 090840Z AUTO 24003KT 5SM 30/22 A2983 RMK T03000220 IEM_DS3505,M
VOTV,2002-01-09 12:40,76.9500,8.4667,82.40,71.60,69.90,M,M,M,29.83,M,4.00,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,87.18,VOTV 091240Z AUTO 4SM 28/22 A2983 RMK T02800220 IEM_DS3505,M
VOTV,2002-01-09 13:40,76.9500,8.4667,82.40,75.20,78.90,M,M,M,29.85,M,2.50,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,89.48,VOTV 091340Z AUTO 2 1/2SM 28/24 A2985 RMK T02800240 IEM_DS3505,M
VOTV,2002-01-09 23:40,76.9500,8.4667,77.00,73.40,88.67,M,M,M,29.85,M,1.50,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,77.00,VOTV 092340Z AUTO 1 1/2SM 25/23 A2985 RMK T02500230 IEM_DS3505,M
VOTV,2002-01-10 00:40,76.9500,8.4667,75.20,73.40,94.14,M,M,M,29.85,M,1.25,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,75.20,VOTV 100040Z AUTO 1 1/4SM 24/23 A2985 RMK T02400230 IEM_DS3505,M
VOTV,2002-01-10 02:40,76.9500,8.4667,80.60,73.40,78.76,M,M,M,29.88,M,2.00,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,85.32,VOTV 100240Z AUTO 2SM 27/23 A2988 RMK T02700230 IEM_DS3505,M
VOTV,2002-01-10 03:40,76.9500,8.4667,84.20,73.40,70.08,M,M,M,29.91,M,2.50,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,90.94,VOTV 100340Z AUTO 2 1/2SM 29/23 A2991 RMK T02900230 IEM_DS3505,M
VOTV,2002-01-10 04:40,76.9500,8.4667,84.20,73.40,70.08,M,M,M,29.91,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,90.94,VOTV 100440Z AUTO 29/23 A2991 RMK T02900230 IEM_DS3505,M
VOTV,2002-01-10 05:40,76.9500,8.4667,84.20,73.40,70.08,230.00,3.00,M,29.88,M,5.00,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,90.94,VOTV 100540Z AUTO 23003KT 5SM 29/23 A2988 RMK T02900230 IEM_DS3505,M
VOTV,2002-01-10 06:40,76.9500,8.4667,84.20,71.60,65.95,250.00,5.00,M,29.88,M,5.00,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,89.60,VOTV 100640Z AUTO 25005KT 5SM 29/22 A2988 RMK T02900220 IEM_DS3505,M
VOTV,2002-01-10 08:40,76.9500,8.4667,87.80,71.60,58.78,210.00,6.00,M,29.83,M,5.00,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,94.18,VOTV 100840Z AUTO 21006KT 5SM 31/22 A2983 RMK T03100220 IEM_DS3505,M
VOTV,2002-01-10 11:40,76.9500,8.4667,86.00,71.60,62.25,M,M,M,29.80,M,5.00,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,91.92,VOTV 101140Z AUTO 5SM 30/22 A2980 RMK T03000220 IEM_DS3505,M
VOTV,2002-01-10 23:40,76.9500,8.4667,75.20,73.40,94.14,M,M,M,29.85,M,2.00,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,75.20,VOTV 102340Z AUTO 2SM 24/23 A2985 RMK T02400230 IEM_DS3505,M
VOTV,2002-01-11 00:40,76.9500,8.4667,75.20,73.40,94.14,M,M,M,29.85,M,1.25,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,75.20,VOTV 110040Z AUTO 1 1/4SM 24/23 A2985 RMK T02400230 IEM_DS3505,M
VOTV,2002-01-11 01:40,76.9500,8.4667,77.00,73.40,88.67,M,M,M,29.85,M,2.00,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,77.00,VOTV 110140Z AUTO 2SM 25/23 A2985 RMK T02500230 IEM_DS3505,M
VOTV,2002-01-11 11:40,76.9500,8.4667,86.00,68.00,55.04,M,M,M,29.80,M,5.00,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,89.41,VOTV 111140Z AUTO 5SM 30/20 A2980 RMK T03000200 IEM_DS3505,M
VOTV,2002-01-11 12:40,76.9500,8.4667,84.20,73.40,70.08,M,M,M,29.80,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,90.94,VOTV 111240Z AUTO 29/23 A2980 RMK T02900230 IEM_DS3505,M
VOTV,2002-01-11 13:40,76.9500,8.4667,82.40,73.40,74.28,M,M,M,29.83,M,2.50,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,88.26,VOTV 111340Z AUTO 2 1/2SM 28/23 A2983 RMK T02800230 IEM_DS3505,M
VOTV,2002-01-11 15:40,76.9500,8.4667,80.60,73.40,78.76,M,M,M,29.88,M,2.50,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,85.32,VOTV 111540Z AUTO 2 1/2SM 27/23 A2988 RMK T02700230 IEM_DS3505,M
VOTV,2002-01-11 23:40,76.9500,8.4667,73.40,69.80,88.51,M,M,M,29.83,M,2.00,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,73.40,VOTV 112340Z AUTO 2SM 23/21 A2983 RMK T02300210 IEM_DS3505,M
VOTV,2002-01-12 04:40,76.9500,8.4667,86.00,68.00,55.04,M,M,M,29.91,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,89.41,VOTV 120440Z AUTO 30/20 A2991 RMK T03000200 IEM_DS3505,M
VOTV,2002-01-12 05:40,76.9500,8.4667,86.00,64.40,48.58,M,M,M,29.91,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,87.49,VOTV 120540Z AUTO 30/18 A2991 RMK T03000180 IEM_DS3505,M
VOTV,2002-01-12 07:40,76.9500,8.4667,86.00,66.20,51.72,220.00,5.00,M,29.85,M,5.00,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,88.39,VOTV 120740Z AUTO 22005KT 5SM 30/19 A2985 RMK T03000190 IEM_DS3505,M
VOTV,2002-01-12 09:40,76.9500,8.4667,86.00,68.00,55.04,200.00,4.00,M,29.80,M,5.00,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,89.41,VOTV 120940Z AUTO 20004KT 5SM 30/20 A2980 RMK T03000200 IEM_DS3505,M
VOTV,2002-01-12 11:40,76.9500,8.4667,82.40,68.00,61.81,200.00,2.00,M,29.80,M,5.00,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,85.38,VOTV 121140Z AUTO 20002KT 5SM 28/20 A2980 RMK T02800200 IEM_DS3505,M
VOTV,2002-01-12 12:40,76.9500,8.4667,M,M,M,230.00,2.00,M,M,M,5.00,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,VOTV 121240Z AUTO 23002KT 5SM RMK IEM_DS3505,M
VOTV,2002-01-12 22:40,76.9500,8.4667,73.40,68.00,83.21,M,M,M,29.83,M,1.50,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,73.40,VOTV 122240Z AUTO 1 1/2SM 23/20 A2983 RMK T02300200 IEM_DS3505,M
VOTV,2002-01-13 02:40,76.9500,8.4667,77.00,68.00,73.78,M,M,M,29.88,M,2.00,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,77.00,VOTV 130240Z AUTO 2SM 25/20 A2988 RMK T02500200 IEM_DS3505,M
VOTV,2002-01-13 03:40,76.9500,8.4667,80.60,66.20,61.58,M,M,M,29.91,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,82.75,VOTV 130340Z AUTO 27/19 A2991 RMK T02700190 IEM_DS3505,M
VOTV,2002-01-13 08:40,76.9500,8.4667,86.00,62.60,45.61,220.00,5.00,M,29.77,M,7.00,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,86.72,VOTV 130840Z AUTO 22005KT 7SM 30/17 A2977 RMK T03000170 IEM_DS3505,M
VOTV,2002-01-13 09:40,76.9500,8.4667,86.00,62.60,45.61,190.00,3.00,M,29.77,M,7.00,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,86.72,VOTV 130940Z AUTO 19003KT 7SM 30/17 A2977 RMK T03000170 IEM_DS3505,M
VOTV,2002-01-13 10:40,76.9500,8.4667,82.40,64.40,54.55,190.00,6.00,M,29.77,M,5.00,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,83.98,VOTV 131040Z AUTO 19006KT 5SM 28/18 A2977 RMK T02800180 IEM_DS3505,M
VOTV,2002-01-13 11:40,76.9500,8.4667,82.40,64.40,54.55,220.00,5.00,M,29.77,M,5.00,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,83.98,VOTV 131140Z AUTO 22005KT 5SM 28/18 A2977 RMK T02800180 IEM_DS3505,M
