station,valid,lon,lat,tmpf,dwpf,relh,drct,sknt,p01i,alti,mslp,vsby,gust,skyc1,skyc2,skyc3,skyc4,skyl1,skyl2,skyl3,skyl4,wxcodes,ice_accretion_1hr,ice_accretion_3hr,ice_accretion_6hr,peak_wind_gust,peak_wind_drct,peak_wind_time,feel,metar,snowdepth
VOTV,2008-01-04 08:40,76.9500,8.4667,86.00,68.00,55.04,230.00,4.00,0.00,M,M,3.11,M,FEW,M,M,M,2000.00,M,M,M,HZ,M,M,M,M,M,M,89.41,VOTV 040840Z 23004KT 5000 HZ FEW020 30/20 Q10110 BEC 6KM,M
VOTV,2008-01-04 09:40,76.9500,8.4667,87.80,69.80,55.29,250.00,4.00,0.00,29.80,M,3.73,M,FEW,M,M,M,2000.00,M,M,M,M,M,M,M,M,M,M,92.71,VOTV 040940Z 25004KT 6000 FEW020 31/21 Q1009 NOSIG,M
VOTV,2008-01-04 10:40,76.9500,8.4667,86.00,69.80,58.55,250.00,2.00,0.00,29.80,M,3.73,M,FEW,M,M,M,2000.00,M,M,M,M,M,M,M,M,M,M,90.58,VOTV 041040Z 25002KT 6000 FEW020 30/21 Q1009 NOSIG,M
VOTV,2008-01-04 11:40,76.9500,8.4667,86.00,69.80,58.55,230.00,2.00,0.00,29.80,M,3.73,M,FEW,M,M,M,2000.00,M,M,M,M,M,M,M,M,M,M,90.58,VOTV 041140Z 23002KT 6000 FEW020 30/21 Q1009 NOSIG,M
VOTV,2008-01-04 13:40,76.9500,8.4667,82.40,71.60,69.90,0.00,0.00,0.00,29.85,M,2.49,M,FEW,M,M,M,2000.00,M,M,M,HZ,M,M,M,M,M,M,87.18,VOTV 041340Z 00000KT 4000 HZ FEW020 28/22 Q1011 NOSIG,M
VOTV,2008-01-04 14:40,76.9500,8.4667,82.40,71.60,69.90,0.00,0.00,0.00,29.88,M,2.49,M,FEW,M,M,M,2000.00,M,M,M,HZ,M,M,M,M,M,M,87.18,VOTV 041440Z 00000KT 4000 HZ FEW020 28/22 Q1012 TEMPO 3000 HZ,M
VOTV,2008-01-04 16:40,76.9500,8.4667,80.60,71.60,74.11,0.00,0.00,0.00,29.91,M,1.86,M,FEW,M,M,M,2000.00,M,M,M,HZ,M,M,M,M,M,M,84.57,VOTV 041640Z 00000KT 3000 HZ FEW020 27/22 Q1013 NOSIG,M
VOTV,2008-01-04 23:40,76.9500,8.4667,78.80,73.40,83.55,0.00,0.00,0.00,29.85,M,1.86,M,FEW,M,M,M,2000.00,M,M,M,HZ,M,M,M,M,M,M,78.80,VOTV 042340Z 00000KT 3000 HZ FEW020 26/23 Q1011 TEMPO 2000 BR,M
VOTV,2008-01-05 00:40,76.9500,8.4667,77.00,71.60,83.44,0.00,0.00,0.00,29.85,M,1.86,M,FEW,M,M,M,2000.00,M,M,M,HZ,M,M,M,M,M,M,77.00,VOTV 050040Z 00000KT 3000 HZ FEW020 25/22 Q1011 TEMPO 2000 BR,M
VOTV,2008-01-05 01:40,76.9500,8.4667,77.00,71.60,83.44,0.00,0.00,0.00,29.88,M,1.24,M,FEW,M,M,M,2000.00,M,M,M,BR,M,M,M,M,M,M,77.00,VOTV 050140Z 00000KT 2000 BR FEW020 25/22 Q1012 NOSIG,M
VOTV,2008-01-05 02:40,76.9500,8.4667,78.80,71.60,78.62,0.00,0.00,0.00,29.91,M,1.24,M,SCT,M,M,M,1800.00,M,M,M,BR,M,M,M,M,M,M,78.80,VOTV 050240Z 00000KT 2000 BR SCT018 26/22 Q1013 NOSIG,M
VOTV,2008-01-05 03:40,76.9500,8.4667,84.20,73.40,70.08,0.00,0.00,0.00,29.91,M,1.55,M,SCT,M,M,M,1800.00,M,M,M,M,M,M,M,M,M,M,90.94,VOTV 050340Z 00000KT 2500 HZ SCT018 29/23 Q1013 BEC 3000M HZ,M
VOTV,2008-01-05 04:40,76.9500,8.4667,86.00,73.40,66.15,260.00,2.00,0.00,29.94,M,2.49,M,SCT,M,M,M,1800.00,M,M,M,HZ,M,M,M,M,M,M,93.45,VOTV 050440Z 26002KT 4000 HZ SCT018 30/23 Q1014 NOSIG,M
VOTV,2008-01-05 05:40,76.9500,8.4667,84.20,73.40,70.08,220.00,3.00,0.00,29.91,M,2.49,M,SCT,M,M,M,1800.00,M,M,M,HZ,M,M,M,M,M,M,90.94,VOTV 050540Z 22003KT 4000 HZ SCT018 FEW025CB(E SE) 29/23 Q1013 NOSIG,M
VOTV,2008-01-05 06:40,76.9500,8.4667,86.00,73.40,66.15,270.00,5.00,0.00,29.88,M,2.49,M,SCT,M,M,M,1800.00,M,M,M,HZ,M,M,M,M,M,M,93.45,VOTV 050640Z 27005KT 4000 HZ SCT018 FEW025CB(E/SE) 30/23 Q1012 NOSIG,M
VOTV,2008-01-05 07:40,76.9500,8.4667,86.00,73.40,66.15,300.00,3.00,0.00,29.85,M,2.49,M,FEW,M,M,M,2000.00,M,M,M,HZ,M,M,M,M,M,M,93.45,VOTV 050740Z 30003KT 4000 HZ FEW020 FEW025CB(SW) 30/23 Q1011 NOSIG,M
VOTV,2008-01-05 08:40,76.9500,8.4667,86.00,73.40,66.15,300.00,5.00,0.00,29.83,M,2.49,M,FEW,M,M,M,2000.00,M,M,M,HZ,M,M,M,M,M,M,93.45,VOTV 050840Z 30005KT 4000 HZ FEW020 FEW025CB(SW/NE) 30/23 Q1010 NOSIG,M
VOTV,2008-01-05 09:40,76.9500,8.4667,87.80,73.40,62.47,280.00,3.00,0.00,29.80,M,2.49,M,FEW,M,M,M,1800.00,M,M,M,HZ,M,M,M,M,M,M,95.86,VOTV 050940Z 28003KT 4000 HZ FEW018 FEW025CB(SW/NE) 31/23 Q1009 NOSIG,M
VOTV,2008-01-05 11:40,76.9500,8.4667,84.20,75.20,74.44,230.00,3.00,0.00,29.80,M,1.55,M,FEW,SCT,M,M,1200.00,1500.00,M,M,RA/HZ,M,M,M,M,M,M,92.45,VOTV 051140Z 23003KT 2500 RA/HZ FEW012 SCT015 FEW025CB(SW/NE) 29/24 Q1009 TEMPO VIS 1500 HZ/RA,M
VOTV,2008-01-05 12:40,76.9500,8.4667,84.20,75.20,74.44,0.00,0.00,0.00,29.83,M,1.86,M,FEW,M,M,M,1500.00,M,M,M,HZ,M,M,M,M,M,M,92.45,VOTV 051240Z 00000KT 3000 HZ FEW015 FEW025CB(SW/E) 29/24 Q1010 NOSIG,M
VOTV,2008-01-05 13:40,76.9500,8.4667,82.40,75.20,78.90,0.00,0.00,0.00,29.85,M,1.86,M,FEW,M,M,M,1500.00,M,M,M,HZ,M,M,M,M,M,M,89.48,VOTV 051340Z 00000KT 3000 HZ FEW015 FEW025CB(SW/E) 28/24 Q1011 NOSIG,M
VOTV,2008-01-05 14:40,76.9500,8.4667,82.40,75.20,78.90,0.00,0.00,0.00,29.85,M,1.86,M,FEW,M,M,M,1500.00,M,M,M,HZ,M,M,M,M,M,M,89.48,VOTV 051440Z 00000KT 3000 HZ FEW015 FEW025CB(SW) 28/24 Q1011 NOSIG,M
VOTV,2008-01-05 15:40,76.9500,8.4667,80.60,75.20,83.66,0.00,0.00,0.00,29.88,M,1.86,M,FEW,M,M,M,2000.00,M,M,M,HZ,M,M,M,M,M,M,86.17,VOTV 051540Z 00000KT 3000 HZ FEW020 FEW025CB(SW) 27/24 Q1012 NOSIG,M
VOTV,2008-01-05 16:40,76.9500,8.4667,80.60,71.60,74.11,0.00,0.00,0.00,29.88,M,1.86,M,FEW,M,M,M,1500.00,M,M,M,HZ,M,M,M,M,M,M,84.57,VOTV 051640Z 00000KT 3000 HZ FEW015 27/22 Q1012 N/S,M
VOTV,2008-01-05 23:40,76.9500,8.4667,77.00,66.20,69.33,0.00,0.00,0.00,29.85,M,1.86,M,FEW,M,M,M,1500.00,M,M,M,HZ,M,M,M,M,M,M,77.00,VOTV 052340Z 00000KT 3000 HZ FEW015 25/19 Q1011 N/S,M
VOTV,2008-01-06 00:40,76.9500,8.4667,75.20,64.40,69.14,0.00,0.00,0.00,29.85,M,1.86,M,FEW,M,M,M,1500.00,M,M,M,HZ,M,M,M,M,M,M,75.20,VOTV 060040Z 00000KT 3000 HZ FEW015 24/18 Q1011 TEMPO VIS 2000 BR,M
VOTV,2008-01-06 01:40,76.9500,8.4667,75.20,62.60,64.91,0.00,0.00,0.00,29.88,M,1.86,M,FEW,M,M,M,1500.00,M,M,M,HZ,M,M,M,M,M,M,75.20,VOTV 060140Z 00000KT 3000 HZ FEW015 24/17 Q1012 TEMPO 2000 BR,M
VOTV,2008-01-06 02:40,76.9500,8.4667,80.60,60.80,50.95,M,2.00,0.00,50.00,M,2.49,M,FEW,M,M,M,1500.00,M,M,M,M,M,M,M,M,M,M,81.46,VOTV 060240Z VRB02KT 4000 HZ FEW015 27/16 Q1013 BEC 5000 HZ,M
VOTV,2008-01-06 04:40,76.9500,8.4667,87.80,64.40,45.88,50.00,3.00,0.00,29.94,M,3.73,M,FEW,M,M,M,1800.00,M,M,M,M,M,M,M,M,M,M,89.33,VOTV 060440Z 05003KT 6000 FEW018 31/18 Q1014 NOSIG,M
VOTV,2008-01-06 05:40,76.9500,8.4667,89.60,64.40,43.34,30.00,4.00,0.00,29.91,M,4.35,M,FEW,SCT,M,M,1800.00,10000.00,M,M,M,M,M,M,M,M,M,91.23,VOTV 060540Z 03004KT 7000 FEW018 SCT100 32/18 Q1013 NOSIG,M
VOTV,2008-01-06 06:40,76.9500,8.4667,89.60,64.40,43.34,0.00,0.00,0.00,29.91,M,4.35,M,FEW,SCT,M,M,1800.00,10000.00,M,M,M,M,M,M,M,M,M,91.23,VOTV 060640Z 00000KT 7000 FEW018 SCT100 32/18 Q1013 NOSIG,M
VOTV,2008-01-06 07:40,76.9500,8.4667,87.80,69.80,55.29,260.00,4.00,0.00,29.88,M,4.35,M,FEW,SCT,M,M,1800.00,10000.00,M,M,M,M,M,M,M,M,M,92.71,VOTV 060740Z 26004KT 7000 FEW018 SCT100 31/21 Q1012 NOSIG,M
VOTV,2008-01-06 08:40,76.9500,8.4667,87.80,64.40,45.88,250.00,4.00,0.00,29.83,M,4.35,M,FEW,SCT,M,M,1800.00,10000.00,M,M,M,M,M,M,M,M,M,89.33,VOTV 060840Z 25004KT 7000 FEW018 SCT100 31/18 Q1010 NOSIG,M
VOTV,2008-01-06 09:40,76.9500,8.4667,86.00,68.00,55.04,240.00,4.00,0.00,29.80,M,4.35,M,FEW,SCT,M,M,1800.00,10000.00,M,M,M,M,M,M,M,M,M,89.41,VOTV 060940Z 24004KT 7000 FEW018 SCT100 30/20 Q1009 NOSIG,M
VOTV,2008-01-06 10:40,76.9500,8.4667,86.00,68.00,55.04,260.00,4.00,0.00,29.80,M,4.35,M,FEW,SCT,M,M,1800.00,10000.00,M,M,M,M,M,M,M,M,M,89.41,VOTV 061040Z 26004KT 7000 FEW018 SCT100 30/20 Q1009 NOSIG,M
VOTV,2008-01-06 11:40,76.9500,8.4667,86.00,69.80,58.55,260.00,3.00,0.00,29.80,M,3.73,M,FEW,M,M,M,1800.00,M,M,M,M,M,M,M,M,M,M,90.58,VOTV 061140Z 26003KT 6000 FEW018 S T100 30/21 Q1009 NOSIG,M
VOTV,2008-01-06 12:40,76.9500,8.4667,84.20,71.60,65.95,270.00,3.00,0.00,29.83,M,3.73,M,FEW,SCT,M,M,2000.00,10000.00,M,M,M,M,M,M,M,M,M,89.60,VOTV 061240Z 27003KT 6000 FEW020 SCT100 29/22 Q1010 TEMPO VIS 5000 HZ,M
VOTV,2008-01-06 13:40,76.9500,8.4667,82.40,71.60,69.90,0.00,0.00,0.00,29.85,M,3.11,M,FEW,SCT,M,M,2000.00,10000.00,M,M,HZ,M,M,M,M,M,M,87.18,VOTV 061340Z 00000KT 5000 HZ FEW020 SCT100 28/22 Q1011 NOSIG,M
VOTV,2008-01-06 14:40,76.9500,8.4667,82.40,71.60,69.90,0.00,0.00,0.00,29.88,M,2.49,M,FEW,SCT,M,M,2000.00,10000.00,M,M,HZ,M,M,M,M,M,M,87.18,VOTV 061440Z 00000KT 4000 HZ FEW020 SCT100 28/22 Q1012 TEMPO 3000 HZ,M
VOTV,2008-01-06 15:40,76.9500,8.4667,80.60,73.40,78.76,0.00,0.00,0.00,29.91,M,1.86,M,SCT,M,M,M,10000.00,M,M,M,HZ,M,M,M,M,M,M,85.32,VOTV 061540Z 00000KT 3000 HZ FW020 SCT100 27/23 Q1013 NOSIG,M
