case_id,case_type,station_id,timestamp_utc,lead_hours,target,baseline_probability,baseline_threshold_if_available,sat_observation_available,sat_cloud_mask_at_station,sat_cloudy_fraction_25km,sat_clear_fraction_25km,sat_valid_pixel_count_25km,sat_age_minutes,event_state,obs_cloud_cover_01,nwp_cloud_cover_01,sat_minus_nwp_cloud,nwp_cape
VOCI_TS_02_20231103T08,thunderstorm_episode,VOCI,2023-11-03T13:00:00+00:00,3,1.0,0.18,0.065,1,1.0,1.0,0.0,116.0,77.66666666666667,high_cloud_future_TS,1.0,1.0,0.0,610.0
VOCI_TS_02_20231103T08,thunderstorm_episode,VOCI,2023-11-03T15:00:00+00:00,1,1.0,0.275,0.065,1,1.0,1.0,0.0,116.0,17.666666666666668,high_cloud_future_TS,1.0,1.0,0.0,320.0
VOCI_TS_02_20231103T08,thunderstorm_episode,VOCI,2023-11-03T15:00:00+00:00,2,1.0,0.165,0.065,1,1.0,1.0,0.0,116.0,17.666666666666668,high_cloud_future_TS,1.0,1.0,0.0,320.0
VOCI_TS_02_20231103T08,thunderstorm_episode,VOCI,2023-11-03T15:00:00+00:00,3,1.0,0.065,0.065,1,1.0,1.0,0.0,116.0,17.666666666666668,high_cloud_future_TS,1.0,1.0,0.0,320.0
VOCI_TS_02_20231103T08,thunderstorm_episode,VOCI,2023-11-03T16:00:00+00:00,1,1.0,0.115,0.065,1,1.0,1.0,0.0,116.0,77.66666666666667,high_cloud_future_TS,1.0,1.0,0.0,280.0
VOCI_TS_02_20231103T08,thunderstorm_episode,VOCI,2023-11-03T16:00:00+00:00,2,1.0,0.035,0.065,1,1.0,1.0,0.0,116.0,77.66666666666667,high_cloud_future_TS,1.0,1.0,0.0,280.0
VOCI_TS_02_20231103T08,thunderstorm_episode,VOCI,2023-11-03T16:00:00+00:00,3,1.0,0.015,0.065,1,1.0,1.0,0.0,116.0,77.66666666666667,high_cloud_future_TS,1.0,1.0,0.0,280.0
VOCI_TS_02_20231103T08,thunderstorm_episode,VOCI,2023-11-03T17:00:00+00:00,1,1.0,0.045,0.065,1,1.0,1.0,0.0,116.0,17.65,high_cloud_future_TS,1.0,1.0,0.0,260.0
VOCI_TS_02_20231103T08,thunderstorm_episode,VOCI,2023-11-03T17:00:00+00:00,2,1.0,0.015,0.065,1,1.0,1.0,0.0,116.0,17.65,high_cloud_future_TS,1.0,1.0,0.0,260.0
VOCI_TS_02_20231103T08,thunderstorm_episode,VOCI,2023-11-03T17:00:00+00:00,3,1.0,0.02,0.065,1,1.0,1.0,0.0,116.0,17.65,high_cloud_future_TS,1.0,1.0,0.0,260.0
VOCI_TS_02_20231103T08,thunderstorm_episode,VOCI,2023-11-03T18:00:00+00:00,1,1.0,0.035,0.065,1,1.0,1.0,0.0,116.0,77.65,high_cloud_future_TS,1.0,1.0,0.0,270.0
VOCI_TS_02_20231103T08,thunderstorm_episode,VOCI,2023-11-03T18:00:00+00:00,2,1.0,0.01,0.065,1,1.0,1.0,0.0,116.0,77.65,high_cloud_future_TS,1.0,1.0,0.0,270.0
VOCI_TS_02_20231103T08,thunderstorm_episode,VOCI,2023-11-03T18:00:00+00:00,3,1.0,0.015,0.065,1,1.0,1.0,0.0,116.0,77.65,high_cloud_future_TS,1.0,1.0,0.0,270.0
