date,temperature_2m,relative_humidity_2m,surface_pressure,wind_speed_10m,wind_direction_10m,precipitation,cloud_cover,weather_code
2020-01-01 00:00:00+00:00,23.95,86.19233,1010.6351,5.904439,52.431335,0.0,78.0,2.0
2020-01-01 01:00:00+00:00,24.1,84.12092,1011.23517,7.2,36.86999,0.0,93.0,3.0
2020-01-01 02:00:00+00:00,24.95,81.1836,1012.036,6.489992,33.6901,0.0,92.0,3.0
2020-01-01 03:00:00+00:00,27.35,71.749405,1013.0394,4.1046314,52.124958,0.0,92.0,3.0
2020-01-01 04:00:00+00:00,29.0,61.678783,1013.14154,4.510787,118.61037,0.0,92.0,3.0
2020-01-01 05:00:00+00:00,30.3,57.228493,1013.2438,4.39436,124.992096,0.0,88.0,3.0
2020-01-01 06:00:00+00:00,31.05,55.334038,1012.745,4.1046314,195.25517,0.1,81.0,51.0
2020-01-01 07:00:00+00:00,30.15,64.822334,1012.2439,9.957108,229.39879,0.4,77.0,51.0
2020-01-01 08:00:00+00:00,29.3,65.837036,1011.2431,13.392774,233.74606,0.3,55.0,51.0
2020-01-01 09:00:00+00:00,29.5,64.6864,1010.6436,9.931042,226.46873,0.1,33.0,51.0
2020-01-01 10:00:00+00:00,29.45,68.30916,1010.34375,8.161764,228.57643,0.2,61.0,51.0
2020-01-01 11:00:00+00:00,28.0,79.395584,1010.5415,4.6938257,212.47118,1.0,65.0,55.0
2020-01-01 12:00:00+00:00,28.7,73.97022,1009.8428,5.04,180.0,0.1,80.0,51.0
2020-01-01 13:00:00+00:00,27.55,81.26569,1010.5405,4.3498964,204.44394,0.0,89.0,3.0
2020-01-01 14:00:00+00:00,26.95,84.1755,1011.5395,3.219938,243.43501,0.0,85.0,3.0
2020-01-01 15:00:00+00:00,26.5,85.65947,1012.5381,2.968636,284.03625,0.0,77.0,2.0
2020-01-01 16:00:00+00:00,26.25,87.1943,1013.33734,3.319036,319.39877,0.0,83.0,3.0
2020-01-01 17:00:00+00:00,25.8,90.08663,1013.93646,4.0249224,349.69522,0.0,74.0,2.0
2020-01-01 18:00:00+00:00,25.45,89.52123,1013.8359,6.489992,3.179772,0.0,46.0,1.0
2020-01-01 19:00:00+00:00,25.15,87.890465,1013.4357,7.5942073,5.4402504,0.0,13.0,0.0
2020-01-01 20:00:00+00:00,24.7,88.924835,1012.63544,7.6367526,8.130019,0.0,0.0,0.0
2020-01-01 21:00:00+00:00,24.3,89.16415,1011.83514,7.754637,21.801476,0.0,3.0,0.0
2020-01-01 22:00:00+00:00,23.9,89.133385,1011.53467,7.9036193,30.068504,0.0,1.0,0.0
2020-01-01 23:00:00+00:00,23.65,88.84222,1011.634,8.287822,34.3804,0.0,0.0,0.0
2020-01-02 00:00:00+00:00,23.5,88.83033,1011.9339,7.928177,50.52757,0.0,1.0,0.0
2020-01-02 01:00:00+00:00,23.65,88.031006,1012.63354,8.089993,69.14546,0.0,30.0,1.0
