date,temperature_2m,relative_humidity_2m,surface_pressure,wind_speed_10m,wind_direction_10m,precipitation,cloud_cover,weather_code
2017-01-01 00:00:00+00:00,22.0,79.04975,1010.43207,9.885262,56.88865,0.0,75.0,2.0
2017-01-01 01:00:00+00:00,21.9,79.78341,1011.2317,8.654986,73.07241,0.0,33.0,1.0
2017-01-01 02:00:00+00:00,23.0,73.692894,1012.2328,9.0,53.13002,0.0,58.0,2.0
2017-01-01 03:00:00+00:00,26.0,60.240345,1013.337,6.4096174,51.842735,0.0,89.0,3.0
2017-01-01 04:00:00+00:00,29.0,42.284683,1013.7413,5.5887027,75.068535,0.0,81.0,3.0
2017-01-01 05:00:00+00:00,30.85,35.870663,1013.44434,4.39436,145.0079,0.0,98.0,3.0
2017-01-01 06:00:00+00:00,31.3,37.7772,1012.64526,8.217153,208.8107,0.0,98.0,3.0
2017-01-01 07:00:00+00:00,30.3,48.543194,1011.3446,12.819235,231.84273,0.0,91.0,3.0
2017-01-01 08:00:00+00:00,29.55,45.09044,1010.5437,14.336861,231.1155,0.0,66.0,2.0
2017-01-01 09:00:00+00:00,29.5,53.270164,1009.5441,13.237038,224.9999,0.0,24.0,1.0
2017-01-01 10:00:00+00:00,29.05,61.689934,1008.94385,14.76439,224.9999,0.0,12.0,0.0
2017-01-01 11:00:00+00:00,28.3,61.14337,1009.14233,11.753876,229.9698,0.0,0.0,0.0
2017-01-01 12:00:00+00:00,27.25,66.63674,1009.0409,8.0899935,212.27562,0.0,1.0,0.0
2017-01-01 13:00:00+00:00,26.25,75.38511,1009.53906,7.289445,212.90524,0.0,3.0,0.0
2017-01-01 14:00:00+00:00,26.1,78.176,1010.6382,6.9153743,218.65984,0.0,89.0,3.0
2017-01-01 15:00:00+00:00,26.05,78.407555,1011.9376,6.9247384,207.89717,0.0,98.0,3.0
2017-01-01 16:00:00+00:00,25.7,79.07899,1013.03687,2.8799999,270.0,0.0,98.0,3.0
2017-01-01 17:00:00+00:00,25.75,78.12546,1013.1368,2.0991426,329.03632,0.0,95.0,3.0
2017-01-01 18:00:00+00:00,24.2,86.2164,1012.6345,5.0911684,351.87,0.0,96.0,3.0
2017-01-01 19:00:00+00:00,24.3,83.62897,1012.13495,4.3349743,4.763556,0.0,96.0,3.0
2017-01-01 20:00:00+00:00,24.1,83.60641,1011.4351,5.771239,356.42374,0.0,100.0,3.0
2017-01-01 21:00:00+00:00,23.9,83.32735,1010.73505,5.4477882,352.40543,0.0,98.0,3.0
2017-01-01 22:00:00+00:00,23.55,84.31974,1010.4346,5.4477882,352.40543,0.0,100.0,3.0
2017-01-01 23:00:00+00:00,23.3,83.001656,1010.5342,6.12,360.0,0.0,98.0,3.0
2017-01-02 00:00:00+00:00,22.85,86.88595,1011.4328,4.68,360.0,0.0,95.0,3.0
2017-01-02 01:00:00+00:00,23.6,83.036606,1012.0338,3.671294,11.3098955,0.1,98.0,51.0
2017-01-02 02:00:00+00:00,24.95,76.81777,1012.6357,4.0249224,63.435013,0.0,99.0,3.0
2017-01-02 03:00:00+00:00,26.85,68.43109,1013.6381,3.319036,49.398785,0.0,96.0,3.0
2017-01-02 04:00:00+00:00,28.75,59.1984,1013.84094,3.8268526,311.18582,0.0,42.0,1.0
2017-01-02 05:00:00+00:00,29.75,53.167084,1013.7426,5.5887027,284.93146,0.1,25.0,51.0
2017-01-02 06:00:00+00:00,30.4,50.74247,1013.1438,9.72,270.0,0.3,49.0,51.0
2017-01-02 07:00:00+00:00,29.2,61.345318,1012.5422,14.4,270.0,0.3,46.0,51.0
2017-01-02 08:00:00+00:00,28.65,66.715004,1011.4421,16.65754,276.20334,1.0,16.0,55.0
2017-01-02 09:00:00+00:00,28.75,65.323524,1010.44257,15.815435,281.82147,0.0,42.0,1.0
2017-01-02 10:00:00+00:00,28.6,63.90614,1009.8428,15.328561,279.46225,0.0,27.0,1.0
2017-01-02 11:00:00+00:00,27.95,67.39523,1009.94147,14.561099,278.53067,0.0,26.0,1.0
2017-01-02 12:00:00+00:00,27.65,69.64415,1010.241,9.114471,260.9098,0.0,17.0,0.0
2017-01-02 13:00:00+00:00,26.75,74.54962,1010.43964,7.2805495,278.53067,0.0,10.0,0.0
2017-01-02 14:00:00+00:00,26.55,76.59195,1011.43884,5.6920996,288.43503,0.0,4.0,0.0
2017-01-02 15:00:00+00:00,25.45,84.78065,1012.83636,4.6800003,337.3801,0.0,7.0,0.0
2017-01-02 16:00:00+00:00,25.25,84.75966,1013.6356,2.9024127,119.74479,0.0,28.0,1.0
2017-01-02 17:00:00+00:00,25.3,85.281044,1013.93585,4.0249224,116.56499,0.0,18.0,0.0
2017-01-02 18:00:00+00:00,25.05,85.515114,1013.63525,7.0911775,113.962494,0.1,29.0,51.0
2017-01-02 19:00:00+00:00,24.8,87.86066,1012.8354,6.696387,143.74608,0.0,66.0,2.0
2017-01-02 20:00:00+00:00,23.95,92.730896,1012.13434,4.6800003,112.61991,0.0,80.0,3.0
2017-01-02 21:00:00+00:00,23.55,92.14731,1011.2342,3.396233,57.99466,0.0,87.0,3.0
2017-01-02 22:00:00+00:00,24.25,86.74916,1010.8353,1.9386592,21.801476,0.0,95.0,3.0
2017-01-02 23:00:00+00:00,23.1,90.44677,1010.83374,4.379589,9.462248,0.0,93.0,3.0
2017-01-03 00:00:00+00:00,22.55,92.94119,1011.5325,6.12,360.0,0.0,87.0,3.0
2017-01-03 01:00:00+00:00,23.4,86.1392,1012.2334,5.495161,31.607454,0.0,91.0,3.0
2017-01-03 02:00:00+00:00,24.25,79.60933,1012.6345,6.489992,56.3099,0.0,95.0,3.0
2017-01-03 03:00:00+00:00,26.9,68.230225,1013.4383,4.5536795,71.564964,0.0,94.0,3.0
2017-01-03 04:00:00+00:00,28.7,56.669094,1013.741,2.0991426,120.96369,0.0,93.0,3.0
2017-01-03 05:00:00+00:00,30.1,50.507107,1013.5433,2.3051248,231.34016,0.0,94.0,3.0
2017-01-03 06:00:00+00:00,30.35,50.571594,1013.2438,7.4128532,240.94548,0.1,95.0,51.0
2017-01-03 07:00:00+00:00,29.6,60.87241,1012.4429,11.119281,240.94548,0.4,96.0,51.0
2017-01-03 08:00:00+00:00,28.8,63.557884,1011.04224,12.538134,230.82635,0.7,92.0,53.0
2017-01-03 09:00:00+00:00,29.5,60.29197,1009.744,13.324863,231.58191,0.0,89.0,3.0
2017-01-03 10:00:00+00:00,28.95,62.430424,1009.2433,14.512064,240.2552,0.0,88.0,3.0
2017-01-03 11:00:00+00:00,28.65,59.912453,1009.24304,11.298495,247.52052,0.0,28.0,1.0
2017-01-03 12:00:00+00:00,27.8,63.538105,1009.3417,8.209263,254.74483,0.0,19.0,0.0
2017-01-03 13:00:00+00:00,26.75,73.195175,1010.0398,6.489992,250.55988,0.0,5.0,0.0
2017-01-03 14:00:00+00:00,26.2,77.007225,1011.1383,3.8939953,236.3099,0.0,0.0,0.0
2017-01-03 15:00:00+00:00,26.5,74.73678,1012.2382,2.5455842,188.13002,0.0,7.0,0.0
2017-01-03 16:00:00+00:00,25.45,81.99315,1012.83636,3.2399998,90.0,0.0,13.0,0.0
2017-01-03 17:00:00+00:00,24.95,84.9864,1013.1355,3.2399998,90.0,0.0,8.0,0.0
2017-01-03 18:00:00+00:00,24.85,82.67464,1012.7355,5.1544156,77.90526,0.0,1.0,0.0
2017-01-03 19:00:00+00:00,24.75,78.22071,1012.33563,6.489992,70.559875,0.0,28.0,1.0
2017-01-03 20:00:00+00:00,24.3,79.616165,1011.43536,5.0528407,94.08554,0.0,72.0,2.0
2017-01-03 21:00:00+00:00,24.2,80.59008,1011.0353,6.489992,109.440125,0.0,93.0,3.0
2017-01-03 22:00:00+00:00,23.75,84.08253,1010.6348,4.5536795,108.43504,0.0,98.0,3.0
2017-01-03 23:00:00+00:00,23.6,85.10667,1010.73444,4.0249224,100.30479,0.0,94.0,3.0
2017-01-04 00:00:00+00:00,23.25,91.01178,1011.33356,4.0249224,79.69521,0.0,90.0,3.0
2017-01-04 01:00:00+00:00,24.1,84.379196,1011.8349,2.4149535,26.564985,0.0,21.0,1.0
2017-01-04 02:00:00+00:00,24.85,80.67499,1012.7355,2.5455842,81.86999,0.0,10.0,0.0
2017-01-04 03:00:00+00:00,26.65,74.53326,1013.53784,1.609969,153.43501,0.0,11.0,0.0
2017-01-04 04:00:00+00:00,28.0,64.37005,1013.84,4.072935,224.9999,0.1,32.0,51.0
2017-01-04 05:00:00+00:00,28.45,61.17712,1013.4408,6.439876,243.43501,0.1,34.0,51.0
2017-01-04 06:00:00+00:00,28.6,62.161755,1012.9414,8.049845,243.43501,0.3,42.0,51.0
2017-01-04 07:00:00+00:00,28.45,63.874073,1011.9415,11.27553,253.30067,0.5,70.0,53.0
2017-01-04 08:00:00+00:00,28.15,67.434944,1010.5415,13.441071,249.62347,0.4,59.0,51.0
2017-01-04 09:00:00+00:00,28.25,66.02474,1009.64215,15.683774,238.13406,0.0,43.0,1.0
2017-01-04 10:00:00+00:00,27.85,70.108444,1009.1418,14.007655,244.09354,0.0,33.0,1.0
2017-01-04 11:00:00+00:00,27.9,70.76195,1009.44165,11.885453,271.73566,0.0,31.0,1.0
2017-01-04 12:00:00+00:00,27.85,71.83821,1009.44165,9.422101,263.41815,0.0,28.0,1.0
2017-01-04 13:00:00+00:00,26.7,78.26224,1009.43976,7.754637,248.19853,0.0,23.0,1.0
2017-01-04 14:00:00+00:00,26.0,84.58224,1010.83813,3.8268526,221.18582,0.0,3.0,0.0
2017-01-04 15:00:00+00:00,25.6,84.02875,1012.037,9.114471,99.090195,0.0,20.0,1.0
2017-01-04 16:00:00+00:00,25.1,86.827614,1012.63605,7.289445,122.90524,0.0,40.0,1.0
2017-01-04 17:00:00+00:00,24.6,89.72955,1012.935,8.39657,120.96369,0.0,33.0,1.0
2017-01-04 18:00:00+00:00,24.2,92.184,1012.53455,2.8116899,140.19447,0.0,37.0,1.0
2017-01-04 19:00:00+00:00,24.0,93.58033,1011.83453,3.5455887,156.0375,0.0,26.0,1.0
2017-01-04 20:00:00+00:00,23.85,92.444565,1010.93475,2.7416782,113.19862,0.0,20.0,1.0
2017-01-04 21:00:00+00:00,23.5,91.86419,1009.83484,2.9024127,29.744795,0.0,31.0,1.0
2017-01-04 22:00:00+00:00,23.25,90.180756,1009.43445,3.6179552,5.7105074,0.0,3.0,0.0
2017-01-04 23:00:00+00:00,22.55,90.13144,1009.53345,4.3349743,4.763556,0.0,0.0,0.0
2017-01-05 00:00:00+00:00,22.6,89.032455,1010.53296,4.8965297,53.972538,0.0,1.0,0.0
2017-01-05 01:00:00+00:00,22.3,85.76571,1011.1323,8.089993,69.14546,0.0,11.0,0.0
2017-01-05 02:00:00+00:00,23.05,78.46068,1012.0329,7.5685663,64.65388,0.0,10.0,0.0
2017-01-05 03:00:00+00:00,26.0,60.812054,1012.8372,6.4096174,51.842735,0.0,3.0,0.0
2017-01-05 04:00:00+00:00,28.45,44.362946,1013.3408,4.68,360.0,0.0,11.0,0.0
2017-01-05 05:00:00+00:00,29.85,40.65129,1013.1428,5.4833565,293.1986,0.0,39.0,1.0
2017-01-05 06:00:00+00:00,30.2,46.425125,1012.54376,10.105681,274.08554,0.0,28.0,1.0
2017-01-05 07:00:00+00:00,30.05,52.257824,1011.5438,12.964998,271.5911,0.0,42.0,1.0
2017-01-05 08:00:00+00:00,29.7,53.320354,1010.3441,14.154915,262.69434,0.0,37.0,1.0
2017-01-05 09:00:00+00:00,29.4,57.723534,1009.34393,16.766108,255.06853,0.0,49.0,1.0
2017-01-05 10:00:00+00:00,29.0,59.992695,1008.84344,16.595179,257.4712,0.0,41.0,1.0
2017-01-05 11:00:00+00:00,28.65,59.54282,1008.94324,13.75558,263.9911,0.0,68.0,2.0
2017-01-05 12:00:00+00:00,27.55,68.35703,1009.1412,10.883676,235.78424,0.0,68.0,2.0
2017-01-05 13:00:00+00:00,26.8,70.560104,1009.4401,10.990322,211.60745,0.0,10.0,0.0
2017-01-05 14:00:00+00:00,26.2,74.23138,1010.43866,11.159999,180.0,0.0,10.0,0.0
2017-01-05 15:00:00+00:00,25.85,75.32115,1011.4376,6.489992,160.55988,0.0,26.0,1.0
2017-01-05 16:00:00+00:00,25.1,83.463936,1011.7365,2.7416782,156.80138,0.0,25.0,1.0
2017-01-05 17:00:00+00:00,24.9,80.43464,1011.83606,4.8433046,48.01287,0.0,26.0,1.0
2017-01-05 18:00:00+00:00,24.35,80.858086,1011.6352,7.0911775,23.962492,0.0,34.0,1.0
2017-01-05 19:00:00+00:00,24.15,81.08153,1011.1352,8.373386,25.463305,0.0,17.0,0.0
2017-01-05 20:00:00+00:00,24.2,79.35723,1010.1356,10.587918,35.311302,0.0,6.0,0.0
2017-01-05 21:00:00+00:00,24.1,74.573135,1009.2361,8.714677,38.290207,0.0,4.0,0.0
2017-01-05 22:00:00+00:00,23.6,74.4903,1008.9353,4.8965297,53.972538,0.0,0.0,0.0
2017-01-05 23:00:00+00:00,22.45,80.108345,1009.03326,5.154415,65.22488,0.0,0.0,0.0
2017-01-06 00:00:00+00:00,23.25,83.510216,1009.53436,3.2399998,360.0,0.0,0.0,0.0
2017-01-06 01:00:00+00:00,22.8,84.2381,1010.23334,3.8773184,68.19853,0.0,9.0,0.0
2017-01-06 02:00:00+00:00,23.6,76.13496,1011.53406,7.0911775,113.962494,0.0,20.0,1.0
2017-01-06 03:00:00+00:00,26.4,60.332455,1012.4381,6.725354,105.52418,0.0,23.0,1.0
2017-01-06 04:00:00+00:00,28.0,61.265335,1013.1403,2.8116899,129.80553,0.0,2.0,0.0
2017-01-06 05:00:00+00:00,29.6,50.854126,1012.5428,2.8799999,180.0,0.0,3.0,0.0
2017-01-06 06:00:00+00:00,30.45,46.933098,1012.0443,6.12,208.07239,0.0,1.0,0.0
