date,temperature_2m,relative_humidity_2m,surface_pressure,wind_speed_10m,wind_direction_10m,precipitation,cloud_cover,weather_code
2016-01-01 00:00:00+00:00,22.719,79.15098,1012.13245,7.145796,49.085716,0.0,9.0,0.0
2016-01-01 01:00:00+00:00,22.569,79.625786,1012.73193,7.2,53.13002,0.0,14.0,0.0
2016-01-01 02:00:00+00:00,22.919,79.42607,1013.83203,8.587338,56.976128,0.0,39.0,1.0
2016-01-01 03:00:00+00:00,24.519001,73.72111,1014.63416,8.39657,59.03632,0.0,83.0,3.0
2016-01-01 04:00:00+00:00,25.869001,68.0277,1014.83606,9.659814,63.435013,0.0,78.0,2.0
2016-01-01 05:00:00+00:00,27.019001,63.76397,1014.73804,10.086427,55.175446,0.0,76.0,2.0
2016-01-01 06:00:00+00:00,28.019001,60.51432,1014.23987,9.178235,48.179924,0.0,57.0,2.0
2016-01-01 07:00:00+00:00,29.269001,54.38725,1013.44214,7.8954163,43.152412,0.0,89.0,3.0
2016-01-01 08:00:00+00:00,29.869001,52.866795,1012.6433,6.8777895,42.878906,0.0,96.0,3.0
2016-01-01 09:00:00+00:00,30.169,52.125484,1011.5442,5.3999996,53.13002,0.0,90.0,3.0
2016-01-01 10:00:00+00:00,30.169,52.287956,1011.4443,3.096837,54.46224,0.0,92.0,3.0
2016-01-01 11:00:00+00:00,29.869001,53.196957,1011.24396,3.6,53.13002,0.0,83.0,3.0
2016-01-01 12:00:00+00:00,29.269001,56.279922,1011.84283,2.2768397,18.435053,0.0,71.0,2.0
2016-01-01 13:00:00+00:00,28.369001,59.662586,1012.7408,4.73506,8.746089,0.0,85.0,3.0
2016-01-01 14:00:00+00:00,27.269001,65.41767,1013.8387,5.04,360.0,0.0,89.0,3.0
2016-01-01 15:00:00+00:00,26.269001,69.59729,1014.4369,5.8603754,10.61961,0.0,88.0,3.0
2016-01-01 16:00:00+00:00,25.419,72.74107,1015.03534,5.904439,37.568665,0.0,81.0,3.0
2016-01-01 17:00:00+00:00,24.719,76.07435,1015.2343,5.904439,52.431335,0.0,87.0,3.0
2016-01-01 18:00:00+00:00,24.319,77.19769,1014.7338,5.154415,65.22488,0.0,87.0,3.0
2016-01-01 19:00:00+00:00,23.919,78.58538,1014.53326,4.896529,72.89719,0.0,100.0,3.0
2016-01-01 20:00:00+00:00,23.719,78.31351,1013.93335,5.2416787,74.054535,0.0,100.0,3.0
2016-01-01 21:00:00+00:00,23.569,77.80682,1013.4332,5.4833565,66.801384,0.0,100.0,3.0
2016-01-01 22:00:00+00:00,23.519001,76.83709,1013.0334,5.4833565,66.801384,0.0,96.0,3.0
2016-01-01 23:00:00+00:00,23.469,75.87733,1013.0334,6.9153743,51.34017,0.0,99.0,3.0
2016-01-02 00:00:00+00:00,23.369001,75.62491,1013.13293,8.14587,44.999897,0.0,93.0,3.0
2016-01-02 01:00:00+00:00,23.169,76.30525,1014.0323,8.404285,43.26433,0.0,100.0,3.0
2016-01-02 02:00:00+00:00,23.319,76.80647,1015.232,9.422101,43.451904,0.0,99.0,3.0
2016-01-02 03:00:00+00:00,24.619001,71.926506,1016.33344,8.404285,46.73567,0.0,26.0,1.0
2016-01-02 04:00:00+00:00,26.169,64.37954,1016.9357,7.8954163,46.8476,0.0,4.0,0.0
2016-01-02 05:00:00+00:00,27.469,59.826485,1016.3379,6.4096174,51.842735,0.0,2.0,0.0
2016-01-02 06:00:00+00:00,28.419,58.210308,1015.73975,4.198285,59.03632,0.0,1.0,0.0
2016-01-02 07:00:00+00:00,29.269001,57.336445,1014.3417,2.4149535,116.56499,0.0,5.0,0.0
2016-01-02 08:00:00+00:00,29.669,56.90196,1013.3428,3.6179552,185.7105,0.0,18.0,0.0
2016-01-02 09:00:00+00:00,29.719,57.621044,1012.2433,5.495161,211.60745,0.0,29.0,1.0
2016-01-02 10:00:00+00:00,29.119001,60.951164,1012.3422,9.686609,228.01286,0.0,17.0,0.0
2016-01-02 11:00:00+00:00,28.519001,64.08532,1012.14136,9.511088,240.5242,0.0,8.0,0.0
2016-01-02 12:00:00+00:00,28.019001,66.587616,1012.74054,8.557102,247.75093,0.0,9.0,0.0
2016-01-02 13:00:00+00:00,27.369001,70.44887,1013.4393,6.0347,252.64589,0.0,5.0,0.0
2016-01-02 14:00:00+00:00,26.569,78.95949,1014.33746,5.8048253,262.8751,0.0,13.0,0.0
2016-01-02 15:00:00+00:00,26.019001,81.56601,1015.1361,6.4799995,270.0,0.0,18.0,0.0
2016-01-02 16:00:00+00:00,26.019001,79.12332,1015.6359,4.6800003,292.6199,0.0,3.0,0.0
2016-01-02 17:00:00+00:00,25.669,79.559,1015.6353,3.6,323.13,0.0,4.0,0.0
2016-01-02 18:00:00+00:00,24.419,85.451584,1015.0336,4.3349743,4.763556,0.0,10.0,0.0
2016-01-02 19:00:00+00:00,23.869001,87.245926,1014.53326,4.1046314,15.255177,0.0,26.0,1.0
2016-01-02 20:00:00+00:00,23.769001,86.70448,1014.2332,4.198285,30.963696,0.0,53.0,2.0
2016-01-02 21:00:00+00:00,23.869001,84.613625,1013.63367,5.0911684,44.999897,0.0,63.0,2.0
2016-01-02 22:00:00+00:00,23.969,81.55955,1013.63367,5.8603754,47.489597,0.0,68.0,2.0
2016-01-02 23:00:00+00:00,23.819,79.30448,1013.33356,7.10031,59.53454,0.0,71.0,2.0
2016-01-03 00:00:00+00:00,23.519001,78.28455,1013.53314,8.049845,63.435013,0.0,56.0,2.0
2016-01-03 01:00:00+00:00,23.219,78.24102,1013.9324,8.373386,64.5367,0.0,80.0,3.0
2016-01-03 02:00:00+00:00,23.319,77.286865,1014.73224,9.659814,63.435013,0.0,62.0,2.0
2016-01-03 03:00:00+00:00,24.619001,71.25733,1015.43384,9.339208,62.447273,0.0,11.0,0.0
2016-01-03 04:00:00+00:00,26.319,59.747543,1015.83655,9.339208,62.447273,0.0,7.0,0.0
2016-01-03 05:00:00+00:00,27.669,51.978165,1015.2388,9.021574,61.389645,0.0,0.0,0.0
2016-01-03 06:00:00+00:00,28.669,48.419334,1014.2408,7.491114,54.782326,0.0,0.0,0.0
2016-01-03 07:00:00+00:00,30.119001,38.18451,1013.14343,5.8603754,47.489597,0.0,1.0,0.0
2016-01-03 08:00:00+00:00,30.819,35.28479,1011.84503,3.8939953,56.3099,0.0,0.0,0.0
2016-01-03 09:00:00+00:00,31.069,33.125755,1010.8458,2.8799999,90.0,0.0,0.0,0.0
2016-01-03 10:00:00+00:00,30.969,33.533585,1010.0462,4.5536795,161.56496,0.0,0.0,0.0
2016-01-03 11:00:00+00:00,30.469,36.58712,1010.14514,4.1046314,164.74483,0.0,6.0,0.0
2016-01-03 12:00:00+00:00,29.569,42.85069,1010.7436,3.8773184,201.80147,0.0,17.0,0.0
2016-01-03 13:00:00+00:00,28.269001,56.38856,1010.8416,2.5959969,213.6901,0.0,28.0,1.0
2016-01-03 14:00:00+00:00,27.419,58.33769,1012.2398,0.71999997,270.0,0.0,11.0,0.0
2016-01-03 15:00:00+00:00,27.169,56.29791,1013.139,2.0364676,44.999897,0.0,11.0,0.0
2016-01-03 16:00:00+00:00,26.569,58.87295,1013.63776,4.6102495,51.34017,0.0,23.0,1.0
2016-01-03 17:00:00+00:00,25.519001,65.254845,1014.23596,5.495161,58.392544,0.0,3.0,0.0
2016-01-03 18:00:00+00:00,23.469,75.87733,1013.833,5.495161,58.392544,0.0,20.0,1.0
2016-01-03 19:00:00+00:00,23.169,80.20489,1013.53253,5.0911684,44.999897,0.0,11.0,0.0
